Filename,Anomaly_Score
cast_def_0_1059.jpeg,0.621919815428555
cast_def_0_1063.jpeg,0.6083523016422987
cast_def_0_108.jpeg,0.6683362546609715
cast_def_0_1096.jpeg,0.6509336903691292
cast_def_0_112.jpeg,0.6922089431900531
cast_def_0_1134.jpeg,0.6668102741241455
cast_def_0_1136.jpeg,0.640224052593112
cast_def_0_1137.jpeg,0.6528241875348613
cast_def_0_1153.jpeg,0.6663856557570398
cast_def_0_1171.jpeg,0.6202604435384274
cast_def_0_1172.jpeg,0.6464374780189246
cast_def_0_1174.jpeg,0.6582891861908138
cast_def_0_118.jpeg,0.6651785857975483
cast_def_0_1186.jpeg,0.6454943343997002
cast_def_0_1189.jpeg,0.7029906334355474
cast_def_0_1191.jpeg,0.6910903933166992
cast_def_0_1203.jpeg,0.6819029062753543
cast_def_0_1211.jpeg,0.6461619148612954
cast_def_0_1215.jpeg,0.6899453997612
cast_def_0_1231.jpeg,0.6378692437428981
cast_def_0_1233.jpeg,0.6410318891284987
cast_def_0_1238.jpeg,0.6828961819410324
cast_def_0_1239.jpeg,0.6113727176561952
cast_def_0_1258.jpeg,0.6625031884759665
cast_def_0_1260.jpeg,0.6478018835186958
cast_def_0_1264.jpeg,0.6409763507544994
cast_def_0_1269.jpeg,0.6256788074970245
cast_def_0_1291.jpeg,0.6070638969540596
cast_def_0_1292.jpeg,0.6569371881487314
cast_def_0_1294.jpeg,0.6310621201992035
cast_def_0_1298.jpeg,0.6578660972882062
cast_def_0_1320.jpeg,0.6303992886096239
cast_def_0_1323.jpeg,0.6272736489772797
cast_def_0_1324.jpeg,0.6489545376971364
cast_def_0_1351.jpeg,0.668548122048378
cast_def_0_1352.jpeg,0.6358728877967224
cast_def_0_1358.jpeg,0.6520069839898497
cast_def_0_1359.jpeg,0.5920821465551853
cast_def_0_1376.jpeg,0.6907785162329674
cast_def_0_1379.jpeg,0.6175322830677032
cast_def_0_138.jpeg,0.6819752156734467
cast_def_0_1381.jpeg,0.6900903135538101
cast_def_0_1388.jpeg,0.64454585313797
cast_def_0_1392.jpeg,0.6431583315134048
cast_def_0_1394.jpeg,0.6871940195560455
cast_def_0_1397.jpeg,0.6518265295308083
cast_def_0_1399.jpeg,0.6682390365749598
cast_def_0_1400.jpeg,0.6813014829531312
cast_def_0_1411.jpeg,0.6046852320432663
cast_def_0_1412.jpeg,0.6782627031207085
cast_def_0_1413.jpeg,0.6743401004932821
cast_def_0_1414.jpeg,0.6637907871045172
cast_def_0_1418.jpeg,0.6662834994494915
cast_def_0_1421.jpeg,0.661305270739831
cast_def_0_1422.jpeg,0.67840426415205
cast_def_0_1424.jpeg,0.6724924575537443
cast_def_0_1425.jpeg,0.6136658973991871
cast_def_0_143.jpeg,0.6771635189652443
cast_def_0_144.jpeg,0.6123887449502945
cast_def_0_1443.jpeg,0.6400056055863388
cast_def_0_1447.jpeg,0.6407005190849304
cast_def_0_1453.jpeg,0.6774560511112213
cast_def_0_1462.jpeg,0.6666825544380117
cast_def_0_1466.jpeg,0.6733143033925444
cast_def_0_1467.jpeg,0.6791117041138932
cast_def_0_147.jpeg,0.6877460479736328
cast_def_0_1471.jpeg,0.687358022085391
cast_def_0_1474.jpeg,0.6822679061442614
cast_def_0_1476.jpeg,0.6418079882860184
cast_def_0_1477.jpeg,0.611981313675642
cast_def_0_148.jpeg,0.6754429847933352
cast_def_0_1480.jpeg,0.6392759897280484
cast_def_0_1486.jpeg,0.6737314388155937
cast_def_0_1488.jpeg,0.692239997559227
cast_def_0_149.jpeg,0.6399413729086518
cast_def_0_1492.jpeg,0.6354239229112864
cast_def_0_1493.jpeg,0.6488441228866577
cast_def_0_1497.jpeg,0.6024852395057678
cast_def_0_1499.jpeg,0.6669418186356779
cast_def_0_15.jpeg,0.629220224916935
cast_def_0_150.jpeg,0.6290922984480858
cast_def_0_1500.jpeg,0.667739515658468
cast_def_0_1505.jpeg,0.6835813843936194
cast_def_0_1506.jpeg,0.6483992515713908
cast_def_0_1507.jpeg,0.671103972941637
cast_def_0_1509.jpeg,0.6826843619346619
cast_def_0_151.jpeg,0.6618691235780716
cast_def_0_1510.jpeg,0.6423835884779692
cast_def_0_1511.jpeg,0.6805863305926323
cast_def_0_1517.jpeg,0.6104669123888016
cast_def_0_1518.jpeg,0.7227516500279307
cast_def_0_1519.jpeg,0.6429099142551422
cast_def_0_1528.jpeg,0.6164339184761047
cast_def_0_1529.jpeg,0.677358839660883
cast_def_0_1535.jpeg,0.6599203236401081
cast_def_0_1536.jpeg,0.6271155178546906
cast_def_0_1539.jpeg,0.6486937999725342
cast_def_0_154.jpeg,0.6593764424324036
cast_def_0_1544.jpeg,0.6267768302932382
cast_def_0_1546.jpeg,0.7001492957351729
cast_def_0_1547.jpeg,0.6515902747632936
cast_def_0_1553.jpeg,0.6330441609025002
cast_def_0_1555.jpeg,0.6688419105485082
cast_def_0_1556.jpeg,0.6501351874321699
cast_def_0_1560.jpeg,0.7068369309417903
cast_def_0_1565.jpeg,0.6493562613613904
cast_def_0_1567.jpeg,0.6861961055546999
cast_def_0_1568.jpeg,0.6989929862320423
cast_def_0_1569.jpeg,0.7084816172719002
cast_def_0_157.jpeg,0.6411534957587719
cast_def_0_1570.jpeg,0.6827267250046134
cast_def_0_1571.jpeg,0.6538249459117651
cast_def_0_1573.jpeg,0.6437709836754948
cast_def_0_1574.jpeg,0.7057173158973455
cast_def_0_1576.jpeg,0.6681581465527415
cast_def_0_158.jpeg,0.6273292852565646
cast_def_0_1583.jpeg,0.6759158819913864
cast_def_0_1585.jpeg,0.6319745026994497
cast_def_0_1586.jpeg,0.6396532179787755
cast_def_0_1589.jpeg,0.660633809864521
cast_def_0_159.jpeg,0.6708800941705704
cast_def_0_1590.jpeg,0.6198403872549534
cast_def_0_1591.jpeg,0.6142112128436565
cast_def_0_1593.jpeg,0.6494282162748277
cast_def_0_1594.jpeg,0.6727061830461025
cast_def_0_1596.jpeg,0.6682272008620203
cast_def_0_1599.jpeg,0.6207046210765839
cast_def_0_160.jpeg,0.6684254973952193
cast_def_0_1603.jpeg,0.6190102389082313
cast_def_0_1607.jpeg,0.6569864172488451
cast_def_0_1608.jpeg,0.6596279907389544
cast_def_0_161.jpeg,0.6911730915307999
cast_def_0_1612.jpeg,0.6229026541113853
cast_def_0_1613.jpeg,0.7002749624662101
cast_def_0_1614.jpeg,0.5956363677978516
cast_def_0_1617.jpeg,0.6310192532837391
cast_def_0_1618.jpeg,0.6813242873759009
cast_def_0_162.jpeg,0.6357065141201019
cast_def_0_1620.jpeg,0.6753998696804047
cast_def_0_1625.jpeg,0.6175024379044771
cast_def_0_1628.jpeg,0.6736766947433352
cast_def_0_1629.jpeg,0.6510052863741294
cast_def_0_1633.jpeg,0.666910593456123
cast_def_0_1634.jpeg,0.6193352490663528
cast_def_0_1635.jpeg,0.6793050551787019
cast_def_0_1636.jpeg,0.6384842991828918
cast_def_0_1637.jpeg,0.6779322512447834
cast_def_0_1638.jpeg,0.6766747115179896
cast_def_0_1639.jpeg,0.6623054287047125
cast_def_0_164.jpeg,0.6662979833781719
cast_def_0_1640.jpeg,0.6271438896656036
cast_def_0_1642.jpeg,0.6972993309609592
cast_def_0_1644.jpeg,0.632896400988102
cast_def_0_1645.jpeg,0.6754990993067622
cast_def_0_1647.jpeg,0.6856787176802754
cast_def_0_1653.jpeg,0.6967921555042267
cast_def_0_1660.jpeg,0.6770882625132799
cast_def_0_1661.jpeg,0.6209089150652289
cast_def_0_1665.jpeg,0.6677338758017868
cast_def_0_1666.jpeg,0.6810600066091865
cast_def_0_1677.jpeg,0.6244312236667611
cast_def_0_1678.jpeg,0.6403936203569174
cast_def_0_1681.jpeg,0.6586181987076998
cast_def_0_1682.jpeg,0.663974218070507
cast_def_0_1683.jpeg,0.6643045097589493
cast_def_0_1684.jpeg,0.617535226047039
cast_def_0_1685.jpeg,0.6384216219303198
cast_def_0_1686.jpeg,0.6715602521435358
cast_def_0_1688.jpeg,0.6816985690966249
cast_def_0_174.jpeg,0.6854793559759855
cast_def_0_175.jpeg,0.6698121316730976
cast_def_0_176.jpeg,0.6772188738395926
cast_def_0_181.jpeg,0.6477829106152058
cast_def_0_182.jpeg,0.604262188076973
cast_def_0_184.jpeg,0.6376587450504303
cast_def_0_186.jpeg,0.6495022536255419
cast_def_0_1895.jpeg,0.6207357048988342
cast_def_0_190.jpeg,0.6546812443993986
cast_def_0_1903.jpeg,0.6705623021698557
cast_def_0_193.jpeg,0.6229157987982035
cast_def_0_1935.jpeg,0.6336609032005072
cast_def_0_197.jpeg,0.634939031675458
cast_def_0_2053.jpeg,0.6212055124342442
cast_def_0_2084.jpeg,0.6867685131728649
cast_def_0_2100.jpeg,0.6688446383923292
cast_def_0_2102.jpeg,0.6287487335503101
cast_def_0_2104.jpeg,0.6538152061402798
cast_def_0_2126.jpeg,0.6483937948942184
cast_def_0_2135.jpeg,0.6807125962805003
cast_def_0_2136.jpeg,0.620586447417736
cast_def_0_2137.jpeg,0.6789102246402763
cast_def_0_2154.jpeg,0.655220540240407
cast_def_0_2155.jpeg,0.6565700857900083
cast_def_0_2156.jpeg,0.669566466473043
cast_def_0_216.jpeg,0.62274219840765
cast_def_0_2176.jpeg,0.6686139106750488
cast_def_0_2177.jpeg,0.5982247032225132
cast_def_0_2179.jpeg,0.7081641054246575
cast_def_0_218.jpeg,0.6429741140455008
cast_def_0_220.jpeg,0.663257366977632
cast_def_0_221.jpeg,0.6662037692731246
cast_def_0_2211.jpeg,0.6414955900982022
cast_def_0_2212.jpeg,0.6564086824655533
cast_def_0_2215.jpeg,0.660397355328314
cast_def_0_224.jpeg,0.656937456515152
cast_def_0_2241.jpeg,0.6376380266156048
cast_def_0_2244.jpeg,0.6492509571835399
cast_def_0_2247.jpeg,0.674916579388082
cast_def_0_2273.jpeg,0.6306791007518768
cast_def_0_2274.jpeg,0.6928852451965213
cast_def_0_2276.jpeg,0.6574748530983925
cast_def_0_228.jpeg,0.623905960470438
cast_def_0_2299.jpeg,0.6616591545753181
cast_def_0_230.jpeg,0.6078617796301842
cast_def_0_2305.jpeg,0.7017838305910118
cast_def_0_2308.jpeg,0.6586797349154949
cast_def_0_2309.jpeg,0.6414806116372347
cast_def_0_231.jpeg,0.6437720748363063
cast_def_0_2319.jpeg,0.6715278056217358
cast_def_0_2324.jpeg,0.6559374574571848
cast_def_0_2339.jpeg,0.6580757200717926
cast_def_0_2341.jpeg,0.6691043190658092
cast_def_0_2342.jpeg,0.6316283345222473
cast_def_0_235.jpeg,0.6981695804279298
cast_def_0_236.jpeg,0.6551824435591698
cast_def_0_2372.jpeg,0.6590790133923292
cast_def_0_2375.jpeg,0.6600107536651194
cast_def_0_2376.jpeg,0.6507341177202761
cast_def_0_2392.jpeg,0.6879273479571566
cast_def_0_2393.jpeg,0.6362762870267034
cast_def_0_2396.jpeg,0.7012109565548599
cast_def_0_242.jpeg,0.6613895297050476
cast_def_0_2420.jpeg,0.700721139088273
cast_def_0_2421.jpeg,0.6618680541869253
cast_def_0_2422.jpeg,0.6553706084378064
cast_def_0_2442.jpeg,0.688528373837471
cast_def_0_2451.jpeg,0.6895993128418922
cast_def_0_2453.jpeg,0.6282525658607483
cast_def_0_246.jpeg,0.6725758880202193
cast_def_0_247.jpeg,0.6668316852301359
cast_def_0_2479.jpeg,0.6330446973443031
cast_def_0_2480.jpeg,0.6539101607049815
cast_def_0_2483.jpeg,0.6301581040024757
cast_def_0_2486.jpeg,0.6894487361423671
cast_def_0_2487.jpeg,0.6702814769232646
cast_def_0_249.jpeg,0.6243796795606613
cast_def_0_2509.jpeg,0.6158160008490086
cast_def_0_2510.jpeg,0.668050030246377
cast_def_0_2514.jpeg,0.6927279131487012
cast_def_0_2515.jpeg,0.6261842851527035
cast_def_0_2516.jpeg,0.6313983183354139
cast_def_0_2526.jpeg,0.6408496778458357
cast_def_0_2528.jpeg,0.6776984641328454
cast_def_0_2551.jpeg,0.6458054026588798
cast_def_0_2553.jpeg,0.6528521124273539
cast_def_0_257.jpeg,0.6320208652177826
cast_def_0_259.jpeg,0.6764398086816072
cast_def_0_26.jpeg,0.6307113096117973
cast_def_0_260.jpeg,0.6513965709600598
cast_def_0_275.jpeg,0.6622127946466208
cast_def_0_28.jpeg,0.6302941110916436
cast_def_0_280.jpeg,0.6875912388786674
cast_def_0_283.jpeg,0.6979337349184789
cast_def_0_290.jpeg,0.6782106356695294
cast_def_0_291.jpeg,0.6018690699711442
cast_def_0_299.jpeg,0.6192117556929588
cast_def_0_302.jpeg,0.5900412909686565
cast_def_0_303.jpeg,0.6757572367787361
cast_def_0_3105.jpeg,0.6439510136842728
cast_def_0_3106.jpeg,0.6592030581086874
cast_def_0_3108.jpeg,0.6322125867009163
cast_def_0_3121.jpeg,0.6409925799816847
cast_def_0_3122.jpeg,0.6338446736335754
cast_def_0_3123.jpeg,0.6700758533552289
cast_def_0_3387.jpeg,0.6418822482228279
cast_def_0_3388.jpeg,0.6803128882311285
cast_def_0_340.jpeg,0.5990920066833496
cast_def_0_3412.jpeg,0.6293439008295536
cast_def_0_3416.jpeg,0.6879332787357271
cast_def_0_3438.jpeg,0.6377428807318211
cast_def_0_3446.jpeg,0.6504271700978279
cast_def_0_3473.jpeg,0.6327075697481632
cast_def_0_3500.jpeg,0.6758132136892527
cast_def_0_3503.jpeg,0.6507120132446289
cast_def_0_363.jpeg,0.673675422091037
cast_def_0_367.jpeg,0.636248430237174
cast_def_0_40.jpeg,0.691036275413353
cast_def_0_411.jpeg,0.6173272281885147
cast_def_0_4133.jpeg,0.6621189415454865
cast_def_0_4134.jpeg,0.6644757019239478
cast_def_0_4137.jpeg,0.6200429797172546
cast_def_0_4156.jpeg,0.6690929494216107
cast_def_0_4160.jpeg,0.63322464376688
cast_def_0_4164.jpeg,0.6637347610667348
cast_def_0_4175.jpeg,0.6584486179053783
cast_def_0_4186.jpeg,0.6367661873809993
cast_def_0_4198.jpeg,0.6350580537691712
cast_def_0_432.jpeg,0.6401884909719229
cast_def_0_434.jpeg,0.6125942282378674
cast_def_0_436.jpeg,0.6333909835666418
cast_def_0_437.jpeg,0.686489469371736
cast_def_0_439.jpeg,0.6640900000929832
cast_def_0_441.jpeg,0.6727300880011171
cast_def_0_442.jpeg,0.649546436034143
cast_def_0_450.jpeg,0.5976972915232182
cast_def_0_455.jpeg,0.6439087241888046
cast_def_0_456.jpeg,0.6493216920644045
cast_def_0_457.jpeg,0.6444109696894884
cast_def_0_459.jpeg,0.6520974785089493
cast_def_0_460.jpeg,0.6620474306400865
cast_def_0_461.jpeg,0.6367180440574884
cast_def_0_462.jpeg,0.6574368123692693
cast_def_0_468.jpeg,0.6185292545706034
cast_def_0_480.jpeg,0.624313123524189
cast_def_0_483.jpeg,0.6303355097770691
cast_def_0_485.jpeg,0.6269272156059742
cast_def_0_486.jpeg,0.6984025107230991
